CodeClient,DateCreation,SecteurCo,SecteurAct,NivSupp1,NivSupp2
8023,11/3/2011,40,FAB,,
8024,11/3/2011,50,EG,,
8025,11/3/2011,80,FEN,,
8026,11/3/2011,40,FEN,,
8027,11/3/2011,70,FEN,,
8028,11/3/2011,70,EG,,
8029,11/3/2011,50,DIVERS,,
8030,11/3/2011,50,FEN,,
8031,11/3/2011,50,FEN,,
8032,11/3/2011,40,FEN,G1134,G0063
8033,11/3/2011,70,FEN,,
8034,11/3/2011,70,FEN,,
8035,11/3/2011,50,EG,,
8036,11/3/2011,70,FEN,,
8037,11/3/2011,70,FEN,,
8038,11/3/2011,90,FEN,G1134,G0063
8039,11/3/2011,50,FEN,G0063,
8040,11/3/2011,80,FEN,G1134,G0063
8041,11/3/2011,80,FEN,G0063,
8042,11/3/2011,40,FEN,G0063,
8043,11/3/2011,50,FEN,G0063,
8044,11/3/2011,80,FEN,G1134,G0063
8045,11/3/2011,70,FEN,G1134,G0063
8046,11/3/2011,40,FEN,G1134,G0063
8047,11/3/2011,50,FEN,G1134,G0063
8048,11/3/2011,40,FEN,G1134,G0063
8049,11/3/2011,40,FEN,G1134,G0063
8050,11/3/2011,80,FEN,G0063,
8051,11/3/2011,40,FEN,,
8052,11/3/2011,40,FEN,G0063,
8053,11/3/2011,70,FEN,G1134,G0063
8054,11/3/2011,50,FEN,G0063,
8055,11/3/2011,70,FEN,G1134,G0063
8056,11/3/2011,70,FEN,G1134,G0063
8058,11/3/2011,50,FEN,,
8059,11/3/2011,50,FEN,G1134,G0063
8060,11/3/2011,70,FEN,,
8061,11/3/2011,40,FEN,G1134,G0063
8062,11/3/2011,50,FEN,G1134,G0063
8063,11/3/2011,70,FEN,G1134,G0063
8064,11/3/2011,50,FEN,G1134,G0063
8065,11/3/2011,50,FEN,G0063,
8066,11/3/2011,50,FEN,G1134,G0063
8067,11/3/2011,50,FEN,G1134,G0063
8068,11/3/2011,50,FEN,G0063,
8069,11/3/2011,50,FEN,G1134,G0063
8070,11/3/2011,70,FEN,G1134,G0063
8071,11/3/2011,80,FEN,G0063,
8072,11/3/2011,80,FEN,G1134,G0063
8073,11/3/2011,40,FEN,,
8074,11/3/2011,80,FEN,G1134,G0063
8075,11/3/2011,40,FEN,G1134,G0063
8076,11/3/2011,50,FEN,G1134,G0063
8077,11/3/2011,50,FEN,G0063,
8078,11/3/2011,80,FEN,G0063,
8079,11/3/2011,40,FEN,G1134,G0063
8080,11/3/2011,50,FEN,G1134,G0063
8081,11/3/2011,70,FEN,G0063,
8082,11/3/2011,40,FEN,G1134,G0063
8083,11/3/2011,70,FEN,G0063,
8084,11/3/2011,70,FEN,G1134,G0063
8085,11/3/2011,50,FEN,G1134,G0063
8086,11/3/2011,40,FEN,G0063,
8087,11/3/2011,90,FEN,G1134,G0063
8088,11/3/2011,50,FEN,G1134,G0063
8089,11/3/2011,40,FEN,G0063,
8090,11/3/2011,80,FEN,G1134,G0063
8091,11/3/2011,50,FEN,G0063,
8092,11/3/2011,50,FEN,G0063,
8093,11/3/2011,40,FEN,G1134,G0063
8094,11/3/2011,40,FEN,G0063,
8095,11/3/2011,70,FEN,G1134,G0063
8096,11/3/2011,80,FEN,G1134,G0063
8097,11/3/2011,50,N,,
8098,11/3/2011,70,FEN,,
8099,11/3/2011,70,N,,
8100,11/3/2011,50,N,G1082,G0052
8101,11/3/2011,70,FEN,,
8102,11/3/2011,70,FEN,,
8103,11/3/2011,80,N,,
8104,11/3/2011,70,N,,
8105,11/3/2011,50,N,,
8106,11/3/2011,40,N,,
8107,11/3/2011,70,N,G0063,
8108,11/3/2011,70,N,G0063,
8109,11/3/2011,50,N,G0063,
8110,11/3/2011,80,N,G1134,G0063
8111,11/3/2011,80,N,G0063,
8112,11/3/2011,70,N,G0063,
8113,11/3/2011,70,N,G0063,
8114,11/3/2011,70,N,G0063,
8115,11/3/2011,70,FEN,G0063,
8116,11/3/2011,80,N,G0063,
8117,11/3/2011,70,N,G0063,
8118,11/3/2011,70,FEN,G1134,G0063
8119,11/3/2011,40,N,G1134,G0063
8120,11/3/2011,40,FEN,G1134,G0063
8121,11/3/2011,70,N,G1134,G0063
8122,11/3/2011,70,N,G0063,
8123,11/3/2011,80,N,G0063,
8124,11/3/2011,70,N,G0063,
8125,11/3/2011,70,N,G0063,
8126,11/3/2011,50,N,G0063,
8127,11/3/2011,50,N,G0063,
8128,11/3/2011,50,N,G0063,
8129,11/3/2011,50,N,G0063,
8130,11/3/2011,70,N,G0063,
8131,11/3/2011,70,N,G1134,G0063
8132,11/3/2011,50,FEN,G1134,G0063
8133,11/3/2011,70,N,G0063,
8134,11/3/2011,70,N,G0063,
8135,11/3/2011,70,N,G0063,
8136,11/3/2011,70,N,G0063,
8137,11/3/2011,50,N,G0063,
8138,11/3/2011,40,N,G0063,
8139,11/3/2011,40,N,G0063,
8140,11/3/2011,80,FEN,G0063,
8141,11/3/2011,70,N,G0063,
8142,11/3/2011,80,N,G1134,G0063
8143,11/3/2011,40,N,G0063,
8144,11/3/2011,80,N,G0063,
8145,11/3/2011,80,N,G0063,
8146,11/3/2011,40,FEN,G1134,G0063
8147,11/3/2011,70,N,,
8148,11/3/2011,50,FEN,G1134,G0063
8149,11/3/2011,90,N,G0063,
8150,11/3/2011,70,N,G1134,G0063
8151,11/3/2011,50,N,G1134,G0063
8152,11/3/2011,70,N,G0063,
8153,11/3/2011,70,N,G0063,
8155,11/3/2011,90,FEN,G1134,G0063
8156,11/3/2011,40,N,G0063,
8157,11/3/2011,50,N,G0063,
8158,11/3/2011,40,N,G0063,
8159,11/3/2011,40,N,,
8160,11/3/2011,70,N,G0063,
8161,11/3/2011,40,FEN,G0063,
8162,11/3/2011,50,N,G0063,
8163,11/3/2011,70,N,G0063,
8164,11/3/2011,50,N,G0063,
8165,11/3/2011,50,N,G0063,
8166,11/3/2011,50,N,G0063,
8167,11/3/2011,50,N,G0063,
8168,11/3/2011,70,N,G0063,
8169,11/3/2011,80,N,G1134,G0063
8170,11/3/2011,50,N,G0063,
8171,11/3/2011,50,N,G1134,G0063
8172,11/3/2011,40,N,G0063,
8173,11/3/2011,70,N,G0063,
8175,11/3/2011,50,N,G0063,
8176,11/3/2011,70,N,G0063,
8177,11/3/2011,80,N,G0063,
8178,11/3/2011,50,N,,
8179,11/3/2011,70,N,,
8180,11/3/2011,70,N,,
8181,11/3/2011,70,N,,
8182,11/3/2011,50,N,,
8183,11/3/2011,50,N,,
8184,11/3/2011,50,FEN,,
8185,11/3/2011,40,N,,
8186,11/3/2011,40,N,,
8187,11/3/2011,40,N,,
8188,11/3/2011,50,N,,
8189,11/3/2011,40,FEN,,
8190,11/3/2011,50,FAB-IND,,
8191,11/3/2011,80,FEN,,
8192,11/3/2011,80,N,,
8194,11/3/2011,80,N,,
8195,11/3/2011,80,N,,
8196,11/3/2011,70,FEN,,
8197,11/3/2011,40,N,,
8198,11/3/2011,50,N,,
8199,11/3/2011,50,N,,
8200,11/3/2011,80,N,G1097,G0014
8201,11/3/2011,90,FAB,,
8202,11/3/2011,50,FEN,,
8203,11/3/2011,50,FEN,,
8204,11/3/2011,50,FEN,,
8205,11/3/2011,80,FEN,,
8206,11/3/2011,40,FEN,,
8207,11/3/2011,80,FEN,,
8208,11/3/2011,70,FEN,,
8209,11/3/2011,70,FEN,,
8210,11/3/2011,70,FEN,,
8211,11/3/2011,80,FEN,,
8212,11/3/2011,80,FAB,,
8213,11/3/2011,80,FAB,,
8214,11/3/2011,50,FAB,,
8215,11/3/2011,50,FAB,,
8216,11/3/2011,80,FAB,,
8217,11/3/2011,80,FAB,,
8218,11/3/2011,40,FAB,,
8219,11/3/2011,50,FAB,,
8220,11/3/2011,50,FAB,,
8221,11/3/2011,40,FAB,,
8222,11/3/2011,50,FAB,,
8223,11/3/2011,50,FAB,,
8224,11/3/2011,40,FAB,,
8225,11/3/2011,50,FAB,,
8227,11/3/2011,70,FAB,,
8228,11/3/2011,70,FAB,G1132,G0057
8229,11/3/2011,50,FAB,,
8230,11/3/2011,50,FAB,,
8231,11/3/2011,50,FAB,,
8232,11/3/2011,50,FAB,,
8233,11/3/2011,50,FAB,G1111,G0003
8234,11/3/2011,70,FAB,,
8235,11/3/2011,50,FAB,,
8238,11/3/2011,50,FEN,,
8239,11/3/2011,40,FEN,,
8240,11/3/2011,50,EG,,
8241,11/3/2011,90,FEN,,
8242,11/3/2011,80,FAB,,
8243,11/3/2011,50,FAB,,
8244,11/3/2011,80,FEN,,
8245,11/3/2011,80,N,G1056,G0014
8246,11/3/2011,40,N,G1060,G0014
8247,11/3/2011,80,FAB,,
8248,11/3/2011,80,FEN,,
8249,11/3/2011,40,FEN,,
8250,11/3/2011,70,N,G1075,G0052
8251,11/3/2011,80,N,,
8252,11/3/2011,40,FEN,,
8253,11/3/2011,70,N,G1126,G0046
8254,11/3/2011,50,FEN,,
8255,11/3/2011,40,FEN,,
8256,11/3/2011,50,FEN,,
8257,11/3/2011,50,FEN,,
8258,11/3/2011,70,FEN,,
8259,11/3/2011,90,FEN,,
8260,11/3/2011,70,FEN,,
8261,11/3/2011,80,FEN,,
8262,11/3/2011,70,FEN,,
8263,11/3/2011,90,N,G0052,
8264,11/3/2011,70,EG,,
8265,11/3/2011,40,EG,,
8266,11/3/2011,50,EG,,
8267,11/3/2011,40,FAB,,
8268,11/3/2011,80,FEN,,
8269,11/3/2011,80,FEN,,
8270,11/3/2011,50,FEN,,
8271,11/3/2011,50,FEN,,
8272,11/3/2011,70,FEN,,
8273,11/3/2011,80,FEN,G1132,G0057
8274,11/3/2011,70,FEN,,
8275,11/3/2011,80,FEN,,
8276,11/3/2011,80,FEN,,
8277,11/3/2011,40,FAB,,
8278,11/3/2011,50,FEN,,
8279,11/3/2011,70,FAB,,
8280,11/3/2011,50,FAB,,
8281,11/3/2011,40,FAB,,
8282,11/3/2011,80,FEN,,
8283,11/3/2011,80,N,G1093,G0014
8284,11/3/2011,50,FEN,,
8285,11/3/2011,40,EG,,
8286,11/3/2011,40,FAB,,
8287,11/3/2011,40,EG,,
8288,11/3/2011,50,FEN,,
8289,1/26/2012,1,FAB,,
8290,2/27/2012,40,EG,,
9000,3/25/2011,40,EG,,
9001,3/25/2011,40,DIVERS,,
9003,3/25/2011,40,EG,,
9004,3/25/2011,40,EG,,
9005,3/25/2011,40,EG,,
9009,3/25/2011,40,,,
9010,3/25/2011,40,EG,,
9011,3/25/2011,40,EG,,
9012,3/25/2011,40,,,
9014,3/25/2011,40,,,
9015,3/25/2011,40,,,
9017,3/25/2011,40,EG,,
9018,3/25/2011,40,FAB,,
9020,3/25/2011,40,EG,,
9021,3/25/2011,40,,,
9022,3/25/2011,40,EG,,
9023,3/25/2011,40,EG,,
9025,3/25/2011,40,,,
9026,3/25/2011,40,EG,,
9028,3/25/2011,96,EG,,
9029,3/25/2011,40,EG,,
9030,3/25/2011,40,EG,,
9031,3/25/2011,40,,,
9032,3/25/2011,40,EG,,
9034,3/25/2011,40,EG,,
9036,3/25/2011,40,,,
9039,3/25/2011,40,EG,,
9042,3/25/2011,40,EG,G1011,G0002
9043,3/25/2011,40,EG,,
9046,3/25/2011,40,FAB,,
9048,3/25/2011,40,EG,,
9049,3/25/2011,40,EG,,
9051,3/25/2011,40,FAB,,
9053,3/25/2011,40,EG,,
9054,3/25/2011,40,EG,,
9055,3/25/2011,40,,,
9056,3/25/2011,91,EG,,
9057,3/25/2011,40,EG,G1131,G0058
9058,3/25/2011,40,EG,G1131,G0058
9059,3/25/2011,40,EG,G1131,G0058
9060,3/25/2011,40,EG,,
9061,3/25/2011,40,EG,,
9064,3/25/2011,40,EG,,
9065,3/25/2011,40,EG,,
9066,3/25/2011,40,,,
9067,3/25/2011,40,,,
9068,3/25/2011,40,0,,
9069,3/25/2011,40,EG,,
9072,3/25/2011,40,EG,,
9073,3/25/2011,40,EG,,
9074,3/25/2011,40,EG,,
9076,3/25/2011,91,EG,,
9078,5/10/2011,40,EG,,
9079,5/13/2011,40,EG,,
9080,6/20/2011,40,EG,,
9081,7/11/2011,40,EG,,
9082,7/12/2011,40,EG,,
9083,7/18/2011,40,,,
9084,7/21/2011,40,,,
9085,9/12/2011,40,0,,
9086,10/4/2011,40,EG,,
9089,10/10/2011,40,EG,,
9090,10/10/2011,50,EG,,
9091,10/17/2011,40,,,
9092,11/14/2011,40,FAB,,
9093,11/22/2011,40,FAB,,
9094,11/28/2011,40,FAB,G1135,G0070
9095,11/30/2011,40,,,
9096,12/8/2011,40,DIVERS,,
9097,12/9/2011,40,FEN,,
9098,12/14/2011,40,FAB,,
9099,12/14/2011,70,EG,,
9100,12/15/2011,70,,,
9101,12/19/2011,40,FAB,,
9102,12/21/2011,50,,,
9103,1/3/2012,70,FAB,,
9104,1/6/2012,40,DIVERS,,
9106,2/24/2012,40,EG,,
9200,12/21/2011,80,FAB,,
9650,12/12/2011,1,DIVERS,,
9651,4/23/2012,40,FEN,,
9652,5/2/2012,70,N,G0063,
9653,5/10/2012,40,EG,,
9654,5/10/2012,0,,,
9655,5/11/2012,40,,,
9656,5/17/2012,1,FAB,,
9657,5/17/2012,80,FAB,,
9658,5/17/2012,80,N,,
9659,5/18/2012,90,FEN,,
9660,5/21/2012,40,N,G1029,G0052
9661,5/22/2012,70,FAB,,
9662,5/22/2012,50,N,G1113,G0010
9663,5/22/2012,70,N,G1078,G0052
9664,5/22/2012,80,FEN,,
9665,5/22/2012,80,EG,,
9666,5/22/2012,90,FAB,,
9667,5/22/2012,50,FEN,G1051,G1052
9668,5/22/2012,50,FAB,,
9669,5/22/2012,70,FEN,G1134,G0063
9670,5/22/2012,80,FEN,G1113,G0010
9671,5/22/2012,70,FAB,,
9672,5/22/2012,50,N,G1097,G0014
9673,5/22/2012,50,N,G1089,G0038
9674,5/22/2012,50,N,,
9675,5/22/2012,40,FEN,G0072,
9676,5/22/2012,50,N,G1081,G0052
9677,5/22/2012,40,FAB,,
9678,5/22/2012,80,N,G1037,G0061
9679,5/22/2012,40,FEN,,
9680,5/22/2012,40,N,G1074,G0052
9681,5/22/2012,50,FEN,,
9682,5/22/2012,50,FEN,,
9683,5/22/2012,50,FAB,,
9684,5/22/2012,70,GSB,G1123,G0030
9685,5/22/2012,50,FEN,G1139,G0071
9686,5/22/2012,50,FAB,,
9687,5/22/2012,80,N,G1037,G0061
9688,5/22/2012,50,GSB,G1123,G0030
9689,5/22/2012,40,EG,,
9690,5/22/2012,50,FEN,G1111,G0003
9691,5/22/2012,70,FAB,,
9692,5/22/2012,40,N,G1012,G1137
9693,5/22/2012,50,N,G1082,G0052
9694,5/22/2012,40,FAB,,
9695,5/22/2012,70,N,,
9696,5/22/2012,40,N,G1075,G0052
9697,5/22/2012,50,FEN,,
9698,5/22/2012,40,FEN,,
9699,5/22/2012,80,N,,
9700,5/22/2012,50,N,G1097,G0014
9701,5/22/2012,40,N,G1113,G0010
9702,5/22/2012,70,EG,,
9703,5/22/2012,40,EG,,
9704,5/22/2012,40,N,G1037,G0061
9705,5/22/2012,40,FEN,,
9706,5/22/2012,40,FEN,,
9707,5/22/2012,50,FEN,,
9708,5/22/2012,80,FAB,,
9709,5/22/2012,80,FEN,,
9710,5/22/2012,80,N,G1097,G0014
9711,5/22/2012,50,N,G1113,G0010
9712,5/22/2012,40,FEN,,
9713,5/22/2012,50,FAB,,
9714,5/22/2012,40,N,G1018,G0001
9715,5/22/2012,70,FEN,,
9716,5/22/2012,40,EG,,
9717,5/22/2012,40,FAB,,
9718,5/22/2012,80,FAB,,
9719,5/22/2012,50,N,G1032,G0014
9720,5/22/2012,70,FEN,,
9721,5/22/2012,80,FAB,,
9722,5/22/2012,40,FEN,,
9723,5/22/2012,70,N,,
9724,5/22/2012,50,FEN,,
9725,5/22/2012,80,FEN,G0027,
9726,5/22/2012,70,FEN,,
9727,5/22/2012,40,FEN,,
9728,5/22/2012,50,EG,,
9729,5/22/2012,40,N,,
9730,5/22/2012,70,EG,,
9731,5/22/2012,80,N,,
9732,5/22/2012,40,N,g1135,G0070
9733,5/22/2012,90,FEN,,
9734,5/22/2012,80,CIN,,
9735,5/22/2012,40,N,,
9736,5/22/2012,80,FEN,,
9737,5/22/2012,40,FAB,,
9738,5/22/2012,50,FEN,,
9739,5/22/2012,50,N,,
9740,5/22/2012,40,FEN,,
9741,5/22/2012,80,FEN,,
9742,5/22/2012,70,FEN,,
9743,5/22/2012,40,FEN,,
9744,5/22/2012,40,FEN,,
9745,5/22/2012,80,EG,,
9746,5/22/2012,70,N,G1138,G0002
9747,5/22/2012,40,N,G1012,G1137
9748,5/22/2012,40,N,,
9749,5/22/2012,70,FEN,,
9750,5/22/2012,40,FEN,,
9751,5/22/2012,50,FEN,G1121,G0027
9752,5/22/2012,70,FAB,,
9753,5/22/2012,50,FEN,,
9754,5/22/2012,80,N,G1097,G0014
9755,5/22/2012,50,FAB,,
9756,5/22/2012,80,FAB,,
9757,5/22/2012,40,FEN,,
9758,5/22/2012,70,FEN,,
9759,5/22/2012,70,FAB,,
9760,5/22/2012,40,FAB,,
9761,5/22/2012,80,FEN,,
9762,5/22/2012,50,FEN,,
9763,5/22/2012,50,N,G1012,G1137
9764,5/22/2012,70,FEN,,
9765,5/22/2012,50,FEN,,
9766,5/22/2012,70,FEN,G0003,
9767,5/22/2012,40,FAB,,
9768,5/22/2012,40,FAB,,
9769,5/22/2012,80,FEN,,
9770,5/22/2012,80,FAB,,
9771,5/22/2012,70,FEN,,
9772,5/22/2012,50,FAB,,
9773,5/22/2012,40,N,,
9774,5/22/2012,40,FEN,,
9775,5/22/2012,40,EG,,
9776,5/22/2012,40,FEN,,
9777,5/22/2012,70,FAB,,
9778,5/22/2012,80,FAB,,
9779,5/22/2012,90,FEN,,
9780,5/22/2012,70,N,,
9781,5/22/2012,70,FEN,,
9782,5/22/2012,80,N,G1043,G0001
9783,5/22/2012,50,FAB,G1139,G0071
9784,5/22/2012,70,FAB,,
9785,5/22/2012,80,FEN,,
9786,5/22/2012,50,FEN,,
9787,5/22/2012,50,FEN,G1114,G0006
9788,5/22/2012,70,FAB,,
9790,5/22/2012,80,FAB,,
9791,5/22/2012,40,FAB,,
9792,5/22/2012,40,FEN,,
9793,5/22/2012,50,N,,
9794,5/22/2012,80,FEN,,
9795,5/22/2012,80,FEN,,
9796,5/22/2012,50,FAB,,
9797,5/22/2012,50,N,,
9798,5/22/2012,80,FEN,,
9799,5/22/2012,90,FAB,,
9800,5/22/2012,70,FEN,,
9801,5/22/2012,40,FEN,,
9802,5/22/2012,40,FAB,,
9803,5/22/2012,70,EG,,
9804,5/22/2012,50,FEN,,
9805,5/22/2012,90,FEN,,
9806,5/22/2012,40,FAB,,
9807,5/22/2012,90,N,G1097,G0014
9808,5/22/2012,40,FAB,,
9809,5/23/2012,40,FAB,,
9810,5/25/2012,70,N,G1037,G0061
9811,5/25/2012,70,DIVERS,,
9812,5/25/2012,50,FEN,,
9813,5/30/2012,40,FAB,,
9814,6/4/2012,50,N,G1058,G0052
9816,6/6/2012,80,FEN,,
9817,6/7/2012,90,N,G0061,
9818,6/7/2012,70,N,,
9819,6/11/2012,50,N,,
9820,6/11/2012,50,N,,
9821,6/11/2012,50,N,,
9822,6/12/2012,70,FAB,,
9823,6/12/2012,40,FEN,,
9824,6/12/2012,50,FEN,,
9825,6/14/2012,80,N,G1114,G0006
9826,6/15/2012,70,N,G1078,G0052
9827,6/15/2012,40,,,
9828,6/15/2012,50,N,G1081,G0052
9829,6/15/2012,70,N,G1037,G0061
9830,6/18/2012,92,FAB,,
9831,6/18/2012,70,N,,
9832,6/18/2012,70,FEN,,
9833,6/20/2012,90,N,G1007,G0038
9834,6/20/2012,90,N,G1134,G0063
9835,6/20/2012,50,FEN,,
9836,6/21/2012,50,FEN,,
9837,6/22/2012,50,FAB,,
9838,6/25/2012,50,EG,,
9839,6/26/2012,50,N,,
9840,6/26/2012,80,FEN,G1114,G0006
9841,6/27/2012,50,N,G0063,
9842,6/27/2012,40,N,G1085,G0038
9843,6/29/2012,80,N,G1114,G0006
9844,6/29/2012,50,FEN,,
9845,6/29/2012,80,FAB,G1113,G0010
9846,6/29/2012,70,N,G0003,
9847,6/29/2012,90,FAB,,
9848,6/29/2012,50,N,,
9849,7/2/2012,50,N,G1138,G0002
9850,7/3/2012,80,N,G1113,G0010
9851,7/3/2012,70,FEN,,
9853,7/5/2012,70,FEN,,
9854,7/6/2012,90,FEN,,
9855,7/6/2012,50,FEN,,
9856,7/6/2012,50,N,,
9857,7/6/2012,50,FEN,G1130,G0067
9858,7/9/2012,40,FEN,,
9859,7/9/2012,40,N,G1100,G0038
9860,7/9/2012,40,N,,
9861,7/9/2012,40,EG,,
9862,7/9/2012,80,N,G0014,
9863,7/10/2012,50,FEN,,
9864,7/10/2012,50,FEN,,
9865,7/11/2012,50,FAB,,
9866,7/11/2012,50,N,G1089,G0038
9867,7/13/2012,80,FEN,,
9868,7/13/2012,40,FEN,,
9869,7/13/2012,40,FEN,,
9870,7/13/2012,70,FAB,,
9871,7/13/2012,40,FEN,,
9872,7/17/2012,70,FEN,,
9873,7/17/2012,80,FEN,G0027,
9874,7/18/2012,90,FEN,,
9875,7/18/2012,90,FEN,G1134,G0063
9876,7/19/2012,50,FAB,,
9877,7/23/2012,80,FEN,,
9878,7/23/2012,70,FEN,,
9879,7/23/2012,80,FAB,,
9880,7/24/2012,50,FEN,,
9881,7/25/2012,80,N,G1037,G0061
9882,7/25/2012,80,N,G0014,
9883,7/30/2012,50,FEN,,
9884,7/30/2012,40,N,G1113,G0010
9885,8/2/2012,70,FAB,,
9886,8/2/2012,40,FEN,,
9887,8/2/2012,70,FEN,,
9888,8/28/2012,80,N,,
9889,8/31/2012,40,,,
9890,9/3/2012,80,N,G1113,G0010
9891,9/3/2012,40,FEN,,
9892,9/4/2012,50,N,G1135,G0070
9893,9/4/2012,40,FEN,,
9894,9/5/2012,80,DIVERS,,
9895,9/5/2012,40,EG,,
9896,9/6/2012,40,N,G1037,G0061
9897,9/6/2012,80,FAB,,
9898,9/6/2012,70,FAB,,
9899,9/7/2012,50,FAB,,
9900,9/7/2012,40,N,G1126,G0046
9901,9/10/2012,40,FEN,,
9902,9/10/2012,40,EG,,
9903,9/11/2012,80,FEN,,
9904,9/11/2012,80,N,,
9905,9/11/2012,80,N,G1093,G0014
9906,9/11/2012,80,FAB,,
9907,9/12/2012,40,FEN,,
9908,9/12/2012,70,N,,
9909,9/12/2012,80,N,G1097,G0014
9910,9/12/2012,40,FAB,,
9911,9/12/2012,80,FEN,,
9912,9/13/2012,50,FEN,,
9913,9/13/2012,80,N,G1097,G0014
9914,9/18/2012,70,FEN,G1134,G0063
9915,9/18/2012,70,EG,,
9916,9/19/2012,80,N,,
9917,9/19/2012,80,FEN,,
9918,9/20/2012,90,N,,
9919,9/20/2012,50,N,,
9920,9/20/2012,80,N,G1114,G0006
9921,9/20/2012,80,N,,
9922,9/21/2012,80,N,G1114,G0006
9923,9/21/2012,50,FEN,,
9924,9/21/2012,40,FEN,,
9925,9/21/2012,70,N,G1134,G0063
9926,9/26/2012,70,FAB,,
9927,9/27/2012,40,EG,,
9928,9/27/2012,80,EG,G1114,G0006
9929,9/28/2012,70,FEN,,
9930,10/1/2012,50,FEN,,
9931,10/1/2012,80,N,,
9932,10/1/2012,40,DIVERS,,
9933,10/2/2012,70,FEN,G1114,G0006
9934,10/3/2012,70,FEN,G1134,G0063
9935,10/3/2012,40,FP,,
9936,10/3/2012,40,FEN,G1012,G1137
9937,10/3/2012,0,FAB,,
9938,10/4/2012,80,FAB,,
9939,10/5/2012,40,FEN,G1132,G0057
9940,10/8/2012,50,N,G1011,G0002
9941,10/8/2012,80,N,G1032,G0014
9942,10/9/2012,50,N,G1032,G0014
9943,10/10/2012,80,FAB,,
9944,10/10/2012,50,N,G1113,G0010
9945,10/11/2012,70,FEN,,
9946,10/15/2012,40,EG,G1007,G0038
9947,10/15/2012,80,EG,G1132,G0057
9948,10/15/2012,92,FAB,,
9949,10/16/2012,70,N,G1111,G0003
9950,10/18/2012,50,N,,
9951,10/18/2012,70,N,G1097,G0014
9952,10/19/2012,70,EG,,
9953,10/24/2012,50,EG,,
9954,10/26/2012,80,N,,
9955,10/26/2012,80,EG,,
9956,11/5/2012,50,N,g1106,G1016
9957,11/5/2012,70,FEN,,
9958,11/5/2012,70,N,G1037,G0061
9959,11/7/2012,40,EG,,
9960,11/7/2012,70,N,,
9961,11/8/2012,40,FAB,,
9962,11/8/2012,40,FEN,,
9963,11/8/2012,40,FAB,,
9964,11/9/2012,40,N,G1051,G1052
9965,11/9/2012,40,FEN,,
9966,11/9/2012,40,EG,,
9967,11/9/2012,50,N,,
9968,11/13/2012,80,N,,
9969,11/14/2012,70,N,G1134,G0063
9970,11/14/2012,40,EG,,
9971,11/14/2012,50,FEN,,
9972,11/19/2012,40,N,,
9973,11/19/2012,50,FAB,G1011,G0002
9974,11/19/2012,70,EG,,
9975,11/19/2012,50,FEN,,
9976,11/20/2012,80,N,G1098,G0001
9977,11/20/2012,80,FEN,G1114,G0006
9978,11/20/2012,80,FAB,G1122,G0036
9979,11/23/2012,50,N,G1089,G0038
9980,11/28/2012,40,N,,
9981,11/28/2012,70,N,,
9982,11/30/2012,90,N,,
9983,11/30/2012,40,EG,,
9984,11/30/2012,40,EG,,
9985,11/30/2012,80,N,G1097,G0014
9986,12/3/2012,70,FEN,G1134,G0063
9987,12/3/2012,70,EG,,
9988,12/4/2012,70,FEN,,
9989,12/5/2012,90,FEN,,
9990,12/5/2012,80,EG,G1114,G0006
9991,12/5/2012,70,EG,G0063,
9992,12/6/2012,70,FAB,,
9993,12/6/2012,70,FEN,G0063,
9994,12/7/2012,70,DIVERS,,
9995,12/11/2012,80,EG,,
9996,12/11/2012,40,EG,,
9997,12/11/2012,50,FAB,,
9998,12/11/2012,80,N,G1089,G0038
9999,12/11/2012,40,EG,,
10000,12/12/2012,50,FAB,,
10001,12/12/2012,80,FEN,,
10002,12/12/2012,80,EG,,
10003,12/12/2012,40,FAB,,
10004,12/14/2012,90,N,G1094,G0014
10005,12/14/2012,70,N,,
10006,12/14/2012,70,FEN,,
10007,12/17/2012,80,FEN,,
10008,12/17/2012,70,EG,,
10009,12/17/2012,90,EG,,
10010,12/18/2012,80,FAB,,
10011,12/19/2012,70,FEN,,
10012,12/19/2012,70,FAB,,
10013,12/19/2012,40,FAB,,
10014,12/19/2012,40,EG,,
10015,12/20/2012,40,FEN,,
10016,12/20/2012,40,FEN,G1134,G0063
10017,12/20/2012,70,N,,
10018,12/21/2012,70,FAB,,
10019,12/21/2012,50,EG,,
10020,1/3/2013,40,FEN,,
10021,1/3/2013,70,FAB,,
10022,1/7/2013,40,EG,,
10023,1/7/2013,90,N,,
10024,1/7/2013,50,FAB,,
10025,1/8/2013,40,N,G0003,
10026,1/8/2013,40,N,,
10027,1/8/2013,40,N,G1037,G0061
10028,1/10/2013,40,FEN,,
10029,1/10/2013,70,FAB,,
10030,1/11/2013,80,FAB,,
10031,1/14/2013,80,N,G1037,G0061
10032,1/14/2013,40,EG,,
10033,1/14/2013,90,N,G1011,G0002
10034,1/14/2013,50,N,,
10035,1/15/2013,80,N,G1114,G0006
10036,1/16/2013,50,N,G1029,G0052
10037,1/16/2013,70,FEN,,
10038,1/16/2013,50,N,G1089,G0038
10039,1/16/2013,50,N,G1089,G0038
10040,1/16/2013,50,FEN,G1135,G0070
10041,1/16/2013,80,N,G1037,G0061
10042,1/17/2013,40,N,,
10043,1/17/2013,50,N,,
10044,1/17/2013,80,FEN,,
10045,1/22/2013,80,FAB,,
10046,1/22/2013,40,EG,,
10047,1/22/2013,80,N,G1116,G1093
10048,1/23/2013,96,FAB,,
10049,1/23/2013,50,FAB,,
